Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
T4_PARENTIU14_8				02	Fill	Hijo	Son
T4_PARENTIU14_8				03	Germà	Hermano	Brother
T4_PARENTIU14_8				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_8				05	Net	Nieto	Grandson
T4_PARENTIU14_8				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_8				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_8				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_8				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_8				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_8				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_9	Parentiu de la persona 14 amb la persona 9	Parentesco de la persona 14 con la persona 9	Kinship of person 14 with person 9				
T4_PARENTIU14_9				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_9				02	Fill	Hijo	Son
T4_PARENTIU14_9				03	Germà	Hermano	Brother
T4_PARENTIU14_9				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_9				05	Net	Nieto	Grandson
T4_PARENTIU14_9				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_9				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_9				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_9				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_9				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_9				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_10	Parentiu de la persona 14 amb la persona 10	Parentesco de la persona 14 con la persona 10	Kinship of person 14 with person 10				
T4_PARENTIU14_10				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_10				02	Fill	Hijo	Son
T4_PARENTIU14_10				03	Germà	Hermano	Brother
T4_PARENTIU14_10				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_10				05	Net	Nieto	Grandson
T4_PARENTIU14_10				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_10				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_10				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_10				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_10				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_10				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_11	Parentiu de la persona 14 amb la persona 11	Parentesco de la persona 14 con la persona 11	Kinship of person 14 with person 11				
T4_PARENTIU14_11				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_11				02	Fill	Hijo	Son
T4_PARENTIU14_11				03	Germà	Hermano	Brother
T4_PARENTIU14_11				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_11				05	Net	Nieto	Grandson
T4_PARENTIU14_11				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_11				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_11				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_11				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_11				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_11				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_12	Parentiu de la persona 14 amb la persona 12	Parentesco de la persona 14 con la persona 12	Kinship of person 14 with person 12				
T4_PARENTIU14_12				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_12				02	Fill	Hijo	Son
T4_PARENTIU14_12				03	Germà	Hermano	Brother
T4_PARENTIU14_12				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_12				05	Net	Nieto	Grandson
T4_PARENTIU14_12				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_12				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_12				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_12				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_12				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_12				11	No emparentat	No emparentado	Not related
T4_PARENTIU14_13	Parentiu de la persona 14 amb la persona 13	Parentesco de la persona 14 con la persona 13	Kinship of person 14 with person 13				
T4_PARENTIU14_13				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU14_13				02	Fill	Hijo	Son
T4_PARENTIU14_13				03	Germà	Hermano	Brother
T4_PARENTIU14_13				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU14_13				05	Net	Nieto	Grandson
T4_PARENTIU14_13				06	Avi	Abuelo	Grandfather
T4_PARENTIU14_13				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU14_13				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU14_13				09	Sogre	Suegro	Father-in-law
T4_PARENTIU14_13				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU14_13				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_1	Parentiu de la persona 15 amb la persona 1	Parentesco de la persona 15 con la persona 1	Kinship of person 15 with person 1				
T4_PARENTIU15_1				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_1				02	Fill	Hijo	Son
T4_PARENTIU15_1				03	Germà	Hermano	Brother
T4_PARENTIU15_1				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_1				05	Net	Nieto	Grandson
T4_PARENTIU15_1				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_1				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_1				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_1				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_1				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_1				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_2	Parentiu de la persona 15 amb la persona 2	Parentesco de la persona 15 con la persona 2	Kinship of person 15 with person 2				
T4_PARENTIU15_2				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_2				02	Fill	Hijo	Son
T4_PARENTIU15_2				03	Germà	Hermano	Brother
T4_PARENTIU15_2				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_2				05	Net	Nieto	Grandson
T4_PARENTIU15_2				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_2				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_2				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_2				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_2				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_2				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_3	Parentiu de la persona 15 amb la persona 3	Parentesco de la persona 15 con la persona 3	Kinship of person 15 with person 3				
T4_PARENTIU15_3				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_3				02	Fill	Hijo	Son
T4_PARENTIU15_3				03	Germà	Hermano	Brother
T4_PARENTIU15_3				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_3				05	Net	Nieto	Grandson
T4_PARENTIU15_3				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_3				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_3				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_3				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_3				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_3				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_4	Parentiu de la persona 15 amb la persona 4	Parentesco de la persona 15 con la persona 4	Kinship of person 15 with person 4				
T4_PARENTIU15_4				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_4				02	Fill	Hijo	Son
T4_PARENTIU15_4				03	Germà	Hermano	Brother
T4_PARENTIU15_4				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_4				05	Net	Nieto	Grandson
T4_PARENTIU15_4				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_4				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_4				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_4				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_4				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_4				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_5	Parentiu de la persona 15 amb la persona 5	Parentesco de la persona 15 con la persona 5	Kinship of person 15 with person 5				
T4_PARENTIU15_5				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_5				02	Fill	Hijo	Son
T4_PARENTIU15_5				03	Germà	Hermano	Brother
T4_PARENTIU15_5				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_5				05	Net	Nieto	Grandson
T4_PARENTIU15_5				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_5				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_5				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_5				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_5				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_5				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_6	Parentiu de la persona 15 amb la persona 6	Parentesco de la persona 15 con la persona 6	Kinship of person 15 with person 6				
T4_PARENTIU15_6				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_6				02	Fill	Hijo	Son
T4_PARENTIU15_6				03	Germà	Hermano	Brother
T4_PARENTIU15_6				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_6				05	Net	Nieto	Grandson
T4_PARENTIU15_6				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_6				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_6				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_6				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_6				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_6				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_7	Parentiu de la persona 15 amb la persona 7	Parentesco de la persona 15 con la persona 7	Kinship of person 15 with person 7				
T4_PARENTIU15_7				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_7				02	Fill	Hijo	Son
T4_PARENTIU15_7				03	Germà	Hermano	Brother
T4_PARENTIU15_7				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_7				05	Net	Nieto	Grandson
T4_PARENTIU15_7				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_7				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_7				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_7				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_7				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_7				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_8	Parentiu de la persona 15 amb la persona 8	Parentesco de la persona 15 con la persona 8	Kinship of person 15 with person 8				
T4_PARENTIU15_8				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_8				02	Fill	Hijo	Son
T4_PARENTIU15_8				03	Germà	Hermano	Brother
T4_PARENTIU15_8				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_8				05	Net	Nieto	Grandson
T4_PARENTIU15_8				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_8				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_8				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_8				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_8				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_8				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_9	Parentiu de la persona 15 amb la persona 9	Parentesco de la persona 15 con la persona 9	Kinship of person 15 with person 9				
T4_PARENTIU15_9				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_9				02	Fill	Hijo	Son
T4_PARENTIU15_9				03	Germà	Hermano	Brother
T4_PARENTIU15_9				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_9				05	Net	Nieto	Grandson
T4_PARENTIU15_9				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_9				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_9				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_9				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_9				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_9				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_10	Parentiu de la persona 15 amb la persona 10	Parentesco de la persona 15 con la persona 10	Kinship of person 15 with person 10				
T4_PARENTIU15_10				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_10				02	Fill	Hijo	Son
T4_PARENTIU15_10				03	Germà	Hermano	Brother
T4_PARENTIU15_10				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_10				05	Net	Nieto	Grandson
T4_PARENTIU15_10				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_10				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_10				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_10				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_10				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_10				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_11	Parentiu de la persona 15 amb la persona 11	Parentesco de la persona 15 con la persona 11	Kinship of person 15 with person 11				
T4_PARENTIU15_11				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_11				02	Fill	Hijo	Son
T4_PARENTIU15_11				03	Germà	Hermano	Brother
T4_PARENTIU15_11				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_11				05	Net	Nieto	Grandson
T4_PARENTIU15_11				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_11				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_11				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_11				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_11				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_11				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_12	Parentiu de la persona 15 amb la persona 12	Parentesco de la persona 15 con la persona 12	Kinship of person 15 with person 12				
T4_PARENTIU15_12				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_12				02	Fill	Hijo	Son
T4_PARENTIU15_12				03	Germà	Hermano	Brother
T4_PARENTIU15_12				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_12				05	Net	Nieto	Grandson
T4_PARENTIU15_12				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_12				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_12				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_12				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_12				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_12				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_13	Parentiu de la persona 15 amb la persona 13	Parentesco de la persona 15 con la persona 13	Kinship of person 15 with person 13				
T4_PARENTIU15_13				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_13				02	Fill	Hijo	Son
T4_PARENTIU15_13				03	Germà	Hermano	Brother
T4_PARENTIU15_13				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_13				05	Net	Nieto	Grandson
T4_PARENTIU15_13				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_13				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_13				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_13				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_13				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_13				11	No emparentat	No emparentado	Not related
T4_PARENTIU15_14	Parentiu de la persona 15 amb la persona 14	Parentesco de la persona 15 con la persona 14	Kinship of person 15 with person 14				
T4_PARENTIU15_14				01	Cònjuge o parella	Cónyugue o pareja	Spouse or partner
T4_PARENTIU15_14				02	Fill	Hijo	Son
T4_PARENTIU15_14				03	Germà	Hermano	Brother
T4_PARENTIU15_14				04	Pare/mare	Padre, madre	Father/mother
T4_PARENTIU15_14				05	Net	Nieto	Grandson
T4_PARENTIU15_14				06	Avi	Abuelo	Grandfather
T4_PARENTIU15_14				07	Gendre/jove	Hierno	Son-in-law
T4_PARENTIU15_14				08	Cunyat	Cuñado	Brother-in-law
T4_PARENTIU15_14				09	Sogre	Suegro	Father-in-law
T4_PARENTIU15_14				10	Un altre parent	Otro parentesco	Another kinship
T4_PARENTIU15_14				11	No emparentat	No emparentado	Not related
T5_TIPUS_LLAR	1. Anoti el tipus de llar	1. Anote el tipo de hogar	1. Write down the type of home				
T5_TIPUS_LLAR				1	Llar unipersonal	Hogar unipersonal	Single-person home
T5_TIPUS_LLAR				2	Parella sola	Pareja sola	Couple only
T5_TIPUS_LLAR				3	Parella amb algun fill menor de 25 anys	Pareja con algún hijo menor de 25 años	Couple with a child under 25 years old
T5_TIPUS_LLAR				4	Parella amb tots els fills de 25 anys i més	Pareja con todos los hijos de 25 años y más	Couple with all children aged 25 and over
T5_TIPUS_LLAR				5	Pare o mare sols amb algun fill menor de 25 anys	Padre o madre solos con algún hijo menor de 25 años	Single parent with a child under 25 years old
T5_TIPUS_LLAR				6	Pare o mare sols amb tots els fills de 25 anys i més	Padre o madre solos con todos los hijos de 25 años y más	Single parent with all children aged 25 and over
T5_TIPUS_LLAR				7	Parella amb algun fill menor de 25 anys i altres persones	Pareja con algún hijo menor de 25 años y otras personas	Couple with a child under 25 years old and other people
T5_TIPUS_LLAR				8	Pare o mare sols amb algun fill menor de 25 anys i altres persones	Padre o madre solos con algún hijo menor de 25 años y otros	Single parent with a child under 25 years old and others
T5_TIPUS_LLAR				9	Un altre tipus de llar	Otro tipo de hogar	Other type of household
T5_NUM_MEMBRES	Anoti el nombre de membres de la llar	Anote el número de miembros del hogar	Write down the number of household members				
T5_CURA	2. Cura dels infants membres de llar. Sense comptar l'ensenyament obligatori en escoles, algun infant de la llar menor de 10 anys és atès habitualment en algun centre o per persones que no formin part de la llar?	2. Cuidado de los niños miembros de hogar. Sin contar la enseñanza obligatoria en escuelas, ¿algún niño del hogar menor de 10 años es atendido habitualmente en algún centro o por personas que no formen parte del hogar?	2. Caring for child members of the home. Not counting compulsory education, are any children under the age of 10 in the home regularly cared for in a centre or by people who are not part of the household?				
T5_CURA				1	Sí	Sí	Yes
T5_CURA				6	No	No	No
T5_NUM_CURA	2. Cura dels infants membres de la llar. Nombre de infants atesos menors de 10 anys	2. Cuidado de los niños miembros del hogar. Número de niños atendidos menores de 10 años	2. Caring for child members of the household. Number of children cared for under 10 years old.				
T5_AD_DEP	3. Adults dependents de la llar. Algun adult de la llar es troba en situació de dependència?	3. Adultos dependientes del hogar. ¿Algún adulto del hogar se encuentra en situación de dependencia?	3. Dependent adults in the household. Are there any dependent adults in the household?				
T5_AD_DEP				1	Sí	Sí	Yes
T5_AD_DEP				6	No	No	No
T5_INGRESSOS	4. Ingressos econòmics. Indiqui en quin interval se situen els ingressos mensuals mitjans nets del total de membres de la llar, és a dir, deduint-ne els impostos i les cotitzacions socials. (Inclogui la part proporcional mensual corresponent de les pagues extraordinàries i altres ingressos extraordinaris, sempre que es percebin regularment)	4. Ingresos económicos. Indique en qué intervalo se sitúan los ingresos mensuales medios netos del total de miembros del hogar, es decir, deduciendo sus impuestos y cotizaciones sociales. (Incluya la parte proporcional mensual correspondiente de las pagas extraordinarias y otros ingresos extraordinarios, siempre que se perciban regularmente)	4. Income. State the range of the average total net monthly income of the household members, i.e. after deducting taxes and social security contributions. (Include the proportional monthly part of extra payments and other extra income, provided it is received regularly)				
T5_INGRESSOS				1	700 € o menys	700 € o menos	700 € or less
T5_INGRESSOS				2	De 701 € a 1.000 €	De 701 € a 1.000 €	From 701 € to 1,000 €
T5_INGRESSOS				3	De 1.001 € a 1.400 €	De 1.001 € a 1.400 €	From 1,001 € to 1,400 €
T5_INGRESSOS				4	De 1.401 € a 1.700 €	De 1.401 € a 1.700 €	From 1,401 € to 1,700 €
T5_INGRESSOS				5	De 1.701 € a 2.000 €	De 1.701 € a 2.000 €	From 1,701 € to 2,000 €
T5_INGRESSOS				6	De 2.001 € a 2.300 €	De 2.001 € a 2.300 €	From 2,001 € to 2,300 €
T5_INGRESSOS				7	De 2.301 € a 2.600 €	De 2.301 € a 2.600 €	From 2,301 € to 2,600 €
T5_INGRESSOS				8	De 2.601 € a 3.100 €	De 2.601 € a 3.100 €	From 2,601 € to 3,100 €
T5_INGRESSOS				9	De 3.101 € a 4.000 €	De 3.101 € a 4.000 €	From 3,101 € to 4,000 €
T5_INGRESSOS				10	Més de 4.000 €	Más de 4.000 €	More than 4,000 €
T5_INGRESSOS				98	No ho sap	No lo sabe	Don't know
T5_INGRESSOS				99	No hi consta	No consta	No answer
T5_AJ_REBUTS01	5. Ajuts rebuts per a la llar. Activitats culinàries: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?	5. Ayudas recibidas para el hogar. Actividades culinarias: ¿Ha recibido ayuda de una persona ajena al hogar en las últimas 4 semanas?	5. Help received by the household. Culinary activities: Have you received any help from someone outside the home in the last 4 weeks?				
T5_AJ_REBUTS01				1	Sí	Sí	Yes
T5_AJ_REBUTS01				6	No	No	No
T5_AJ_HORES01	5. Ajuts rebuts per a la llar. Activitats culinàries: Mitjana d'hores setmanals d'aquest ajut	5. Ayudas recibidas para el hogar. Actividades culinarias: Media de horas semanales de esta ayuda	5. Ajuts rebuts per a la llar. Activitats culinàries: Average hours per week of this help				
T5_AJ_PAGAR01	5. Ajuts rebuts per a la llar. Activitats culinàries: Acostuma a pagar-los?	5. Ayudas recibidas para el hogar. Actividades culinarias: ¿Suele pagarlos?	5. Ajuts rebuts per a la llar. Activitats culinàries: Do you usually pay them?				
T5_AJ_PAGAR01				1	Sí	Sí	Yes
T5_AJ_PAGAR01				6	No	No	No
T5_AJ_REBUTS02	5. Ajuts rebuts per a la llar. Manteniment de la llar: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?	5. Ayudas recibidas para el hogar. Mantenimiento del hogar: ¿Ha recibido ayuda de una persona ajena al hogar en las últimas 4 semanas?	5. Ajuts rebuts per a la llar. Home maintenance: Have you received any help from someone outside the home in the last 4 weeks?				
T5_AJ_REBUTS02				1	Sí	Sí	Yes
T5_AJ_REBUTS02				6	No	No	No
T5_AJ_HORES02	5. Ajuts rebuts per a la llar. Manteniment de la llar: Mitjana d'hores setmanals d'aquest ajut	5. Ayudas recibidas para el hogar. Mantenimiento del hogar: Media de horas semanales de esta ayuda	5. Ajuts rebuts per a la llar. Manteniment de la llar: Average hours per week of this help				
T5_AJ_PAGAR02	5. Ajuts rebuts per a la llar. Manteniment de la llar: Acostuma a pagar-los?	5. Ayudas recibidas para el hogar. Mantenimiento del hogar: ¿Suele pagarlos?	5. Ajuts rebuts per a la llar. Manteniment de la llar: Acostuma a pagar-los?				
T5_AJ_PAGAR02				1	Sí	Sí	Yes
T5_AJ_PAGAR02				6	No	No	No
T5_AJ_REBUTS03	5. Ajuts rebuts per a la llar. Confecció i preparació de la roba: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?	5. Ayudas recibidas para el hogar. Confección y preparación de la ropa: ¿Ha recibido ayuda de una persona ajena al hogar en las últimas 4 semanas?	5. Ajuts rebuts per a la llar. Confecció i preparació de la roba: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?				
T5_AJ_REBUTS03				1	Sí	Sí	Yes
T5_AJ_REBUTS03				6	No	No	No
T5_AJ_HORES03	5. Ajuts rebuts per a la llar. Confecció i preparació de la roba: Mitjana d'hores setmanals d'aquest ajut	5. Ayudas recibidas para el hogar. Confección y preparación de la ropa: Media de horas semanales de esta ayuda	5. Ajuts rebuts per a la llar. Confecció i preparació de la roba: Mitjana d'hores setmanals d'aquest ajut				
T5_AJ_PAGAR03	5. Ajuts rebuts per a la llar. Confecció i preparació de la roba: Acostuma a pagar-los?	5. Ayudas recibidas para el hogar. Confección y preparación de la ropa: ¿Suele pagarlos?	5. Ajuts rebuts per a la llar. Confecció i preparació de la roba: Acostuma a pagar-los?				
T5_AJ_PAGAR03				1	Sí	Sí	Yes
T5_AJ_PAGAR03				6	No	No	No
T5_AJ_REBUTS04	5. Ajuts rebuts per a la llar. Jardineria i cura d'animals: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?	5. Ayudas recibidas para el hogar. Jardinería y atención de animales: ¿Ha recibido ayuda de una persona ajena al hogar en las últimas 4 semanas?	5. Ajuts rebuts per a la llar. Jardineria i cura d'animals: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?				
T5_AJ_REBUTS04				1	Sí	Sí	Yes
T5_AJ_REBUTS04				6	No	No	No
T5_AJ_HORES04	5. Ajuts rebuts per a la llar. Jardineria i cura d'animals: Mitjana d'hores setmanals d'aquest ajut	5. Ayudas recibidas para el hogar. Jardinería y atención de animales: Media de horas semanales de esta ayuda	5. Ajuts rebuts per a la llar. Jardineria i cura d'animals: Mitjana d'hores setmanals d'aquest ajut				
T5_AJ_PAGAR04	5. Ajuts rebuts per a la llar. Jardineria i cura d'animals: Acostuma a pagar-los?	5. Ayudas recibidas para el hogar. Jardinería y atención de animales: ¿Suele pagarlos?	5. Ajuts rebuts per a la llar. Jardineria i cura d'animals: Acostuma a pagar-los?				
T5_AJ_PAGAR04				1	Sí	Sí	Yes
T5_AJ_PAGAR04				6	No	No	No
T5_AJ_REBUTS05	5. Ajuts rebuts per a la llar. Construcció i reparacions: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?	5. Ayudas recibidas para el hogar. Construcción y reparaciones: ¿Ha recibido ayuda de una persona ajena al hogar en las últimas 4 semanas?	5. Ajuts rebuts per a la llar. Construcció i reparacions: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?				
T5_AJ_REBUTS05				1	Sí	Sí	Yes
T5_AJ_REBUTS05				6	No	No	No
T5_AJ_HORES05	5. Ajuts rebuts per a la llar. Construcció i reparacions: Mitjana d'hores setmanals d'aquest ajut	5. Ayudas recibidas para el hogar. Construcción y reparaciones: Media de horas semanales de esta ayuda	5. Ajuts rebuts per a la llar. Construcció i reparacions: Mitjana d'hores setmanals d'aquest ajut				
T5_AJ_PAGAR05	5. Ajuts rebuts per a la llar. Construcció i reparacions: Acostuma a pagar-los?	5. Ayudas recibidas para el hogar. Construcción y reparaciones: ¿Suele pagarlos?	5. Ajuts rebuts per a la llar. Construcció i reparacions: Acostuma a pagar-los?				
T5_AJ_PAGAR05				1	Sí	Sí	Yes
T5_AJ_PAGAR05				6	No	No	No
T5_AJ_REBUTS06	5. Ajuts rebuts per a la llar. Compres i serveis: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?	5. Ayudas recibidas para el hogar. Compras y servicios: ¿Ha recibido ayuda de una persona ajena al hogar en las últimas 4 semanas?	5. Ajuts rebuts per a la llar. Compres i serveis: Ha rebut ajut d'una persona aliena a la llar en les darreres 4 setmanes?				
T5_AJ_REBUTS06				1	Sí	Sí	Yes
T5_AJ_REBUTS06				6	No	No	No
